"Member Name & ID","Sponsored member & prefix","Reference Visibility","Total Backfile DOIs","Total Current DOIs","Deposits Backfile References","Deposits Current References"
"California Digital Library (CDL) (ID 6438)","San Francisco Estuary and Watershed Science10.15447","limited","5535","2760","true","true"
"California Digital Library (CDL) (ID 6438)","UC Merced School of Natural Sciences10.21426","open","5535","2760","true","true"
"California Digital Library (CDL) (ID 6438)","UC Merced School of Natural Sciences10.21425","open","5535","2760","true","true"
"California Digital Library (CDL) (ID 6438)","UC Observatories10.20353","limited","5535","2760","true","true"
"California Digital Library (CDL) (ID 6438)","UCI School of Education10.21977","open","5535","2760","true","true"
"California Digital Library (CDL) (ID 6438)","University of California, Berkeley, Library10.21433","open","5535","2760","true","true"
"California Pharmacists Association (ID 24548)","California Pharmacists Association10.37901","open","18","67","true","true"
"Cambridge International Academics (ID 16686)","Ceramist10.31613","open","0","92","false","true"
"Cambridge University Press (CUP) (ID 56)","Cambridge University Press10.1017","open","1811113","164166","true","true"
"Cambridge University Press (CUP) (ID 56)","Cambridge University Press (Anthem Press)10.7135","open","1811113","164166","true","true"
"Cambridge University Press (CUP) (ID 56)","Cambridge University Press (Australian Academic Press)10.1375","open","1811113","164166","true","true"
"Cambridge University Press (CUP) (ID 56)","Cambridge University Press (CUP)10.5949","open","1811113","164166","true","true"
"Cambridge University Press (CUP) (ID 56)","Cambridge University Press (Entomological Society of Canada)10.4039","open","1811113","164166","true","true"
"Cambridge University Press (CUP) (ID 56)","Cambridge University Press (Materials Research Society)10.1557","open","1811113","164166","true","true"
"Cambridge University Press (CUP) (ID 56)","Cambridge University Press (Mathematical Association of America)10.5948","open","1811113","164166","true","true"
"Cambridge University Press (CUP) (ID 56)","Cambridge University Press (Nottingham University Press)10.7313","open","1811113","164166","true","true"
"Cambridge University Press (CUP) (ID 56)","Cambridge University Press (Society for the Promotion of Roman Studies)10.3815","open","1811113","164166","true","true"
"Cambridge University Press (CUP) (ID 56)","Cambridge University Press pre-prints10.33774","open","1811113","164166","true","true"
"Cambridge University Press (CUP) (ID 56)","International Centre for Diffraction Data10.1154","open","1811113","164166","true","true"
"Canadian Institute for Knowledge Development (ID 19672)","Canadian Institute for Knowledge Development10.33844","open","218","116","false","true"
"Canadian Science Publishing (ID 155)","Canadian Science Publishing10.1139","open","179948","7914","true","true"
"Canadian Society of Petroleum Geologists (ID 21390)","Canadian Society of Petroleum Geologists10.35767","open","483","0","true","false"
"Canakkale Onsekiz Mart Universitesi Uluslararasi Sosyal Bilimler Dergisi (ID 16502)","Canakkale Onsekiz Mart Universitesi Uluslararasi Sosyal Bilimler Dergisi10.31454","open","26","78","true","true"
"Canakkale Onsekiz Mart University Journal of Marine Sciences and Fisheries, Canakkale Onsekiz Mart University (ID 25634)","Canakkale Onsekiz Mart University Journal of Marine Sciences and Fisheries, Canakkale Onsekiz Mart University10.46384","open","0","19","false","true"
"Cappelen Damm AS - Cappelen Damm Akademisk (ID 9951)","Cappelen Damm AS - Cappelen Damm Akademisk10.23865","open","366","1046","true","true"
"Cardiology Research Institute (ID 11538)","Cardiology Research Institute10.29001","open","21","249","false","true"
"Caribbean Herpetology (ID 16644)","Caribbean Herpetology10.31611","open","59","15","false","true"
"CASRE of the IGS of NASU (ID 21823)","CASRE of the IGS of NASU10.36023","open","14","57","true","true"
"Catholic Theological Association of Korea (ID 22429)","Catholic Theological Association of Korea10.36515","open","154","27","true","true"
"CBU Beden Egitimi ve Spor Bilimleri Dergisi (ID 19117)","CBU Beden Egitimi ve Spor Bilimleri Dergisi10.33459","open","0","46","false","true"
"CEIT S.A. (ID 18841)","CEIT S.A.10.33386","open","0","167","false","true"
"Celal Bayar Universitesi Saglık Bilimleri Enstitusu Dergisi (ID 20022)","Celal Bayar Universitesi Saglık Bilimleri Enstitusu Dergisi10.34087","open","0","125","false","true"
"Cellule MathDoc/CEDRAM (ID 3842)","Cellule MathDoc/CEDRAM10.5802","open","8128","1151","true","true"
"Center for Assistance to Social Development named after Mykola Pyrohov (ID 24827)","Center for Assistance to Social Development named after Mykola Pyrohov10.37836","open","0","27","false","true"
"Center for Crisis Society Studies (ID 10012)","Center for Crisis Society Studies10.23932","open","57","263","true","true"
"Center for European Social Law Implementation Issues (ID 23811)","Center for European Social Law Implementation Issues10.37440","open","0","96","false","true"
"Center for Interdisciplinary Research on China (ID 20846)","Center for Interdisciplinary Research on China10.35389","open","63","30","true","true"
"Center for Korean History (ID 9641)","Center for Korean History10.22372","open","64","58","true","true"
"Center for Pulp and Paper (ID 10910)","Center for Pulp and Paper10.25269","open","80","20","true","true"
"Center for Scientific Research and Development of Education (ID 10592)","Center for Scientific Research and Development of Education10.24969","open","31","165","false","true"
"Center of Endourology Endocenter (ID 25335)","Center of Endourology Endocenter10.38181","open","0","109","false","true"
"Center of Pharmaceutical Analytics Ltd (ID 18974)","Center of Pharmaceutical Analytics Ltd10.33380","open","0","132","false","true"
"Centers for Disease Control and Prevention (CDC) (ID 1822)","Centers For Disease Control and Prevention10.3201","open","11054","2264","true","true"
"Centers for Disease Control and Prevention (CDC) (ID 1822)","Centers for Disease Control and Prevention10.15620","limited","11054","2264","true","true"
"Centers for Disease Control and Prevention (CDC) (ID 1822)","Centers for Disease Control and Prevention10.5888","limited","11054","2264","true","true"
"Centr Regionalnikh Issledovanij (ID 10600)","Centr Regionalnikh Issledovanij10.24975","open","37","114","false","true"
"Central  Power Research Institute (ID 19450)","Central Power Research Institute10.33686","open","0","25","false","true"
"Central Bank of Nigeria (ID 18718)","Central Bank of Nigeria10.33429","open","0","27","false","true"
"Central Library of the Slovak Academy of Sciences (ID 16018)","Central Library of the Slovak Academy of Sciences10.31577","open","529","1275","true","false"
"Central Research Institute for Epidemiology (ID 22004)","Central Research Institute for Epidemiology10.36233","open","263","481","true","true"
"Central research institute of geological prospecting for base and precious metals (ID 27662)","Central research institute of geological prospecting for base and precious metals10.47765","open","0","15","false","true"
"Central Scientific Research Institute of Armaments and Military Equipment of Armed Forces of Ukrainе (ID 20117)","Central Scientific Research Institute of Armaments and Military Equipment of Armed Forces of Ukrainе10.34169","open","113","97","true","true"
"Central States Communication Association (ID 16434)","Central States Communication Association10.31446","open","0","56","false","true"
"Centre d Estudis Demografics (CED) (ID 25945)","Centre d Estudis Demografics (CED) 10.46710","open","22","40","true","true"
"Centre for Bioresource Research (ID 21313)","Centre for Bioresource Research10.35691","open","91","79","true","true"
"Centre for Evaluation in Education and Science (CEON/CEES) (ID 3964)","Belgrade Centre for Security Policy10.11643","limited","18423","9109","true","true"
"Centre for Evaluation in Education and Science (CEON/CEES) (ID 3964)","Centre for Evaluation in Education and Science10.5937","open","18423","9109","true","true"
"Centre for Research on Islamic Banking and Finance and Business (ID 23227)","American Center of Science and Education10.46545","open","61","645","false","true"
"Centre for Research on Islamic Banking and Finance and Business (ID 23227)","Centre for Research on Islamic Banking and Finance and Business10.46281","open","61","645","false","true"
"Centre on African Philanthropy and Social Investment (ID 26554)","Centre on African Philanthropy and Social Investment (WBS)10.47019","open","0","13","false","true"
"Centro Andaluz de Medicina del Deporte (ID 18532)","Centro Andaluz de Medicina del Deporte10.33155","open","311","186","true","true"
"Centro de diseno, cine y television (ID 26297)","Centro de diseno, cine y television10.46840","open","76","42","true","true"
"Centro de Investigacion de la Sociedad del Conocimiento (ID 26149)","Centro de Investigacion de la Sociedad del Conocimiento10.46734","open","0","38","false","true"
"Centro de Investigacion sobre Desarrollo Humano y Sociedad (Coideso) (ID 28319)","Centro de Investigacion sobre Desarrollo Humano y Sociedad (Coideso)10.33670","open","77","9","false","true"
"Centro de Investigacion sobre Desarrollo Humano y Sociedad (Coideso) (ID 28319)","OpenCiencia Preprints10.47073","open","77","9","false","true"
"Centro de Investigacion y Docencia Economicas (CIDE) (ID 27336)","Centro de Investigacion y Docencia Economicas (CIDE)10.47872","open","0","3","false","true"
"Centro de Investigacion y Proyectos en Ambiente y Desarrollo (CIPAD) (ID 24518)","Centro de Investigacion y Proyectos en Ambiente y Desarrollo (CIPAD)10.37684","open","0","21","false","true"
"Centro de Investigaciones en Ciencias Sociales y Humanidades desde America Latina (ID 25931)","Centro de Investigaciones en Ciencias Sociales y Humanidades desde America Latina10.46652","open","0","129","false","true"
"Centro Interdisciplinario de Investigaciones en Psicologia Matematic (ID 6813)","Centro Interdisciplinario de Investigaciones en Psicologia Matematic10.16888","open","122","127","false","true"
"Centro Superior de Estudios Universitarios (ID 23426)","Centro Superior de Estudios Universitarios10.37382","open","0","17","false","true"
"Centro Universitario CIFE (ID 21434)","Centro Universitario CIFE10.35766","open","0","55","false","true"
"Centro Universitario de Oriente (ID 22162)","Centro Universitario de Oriente10.36314","open","41","91","false","true"
"Centro Universitario de Zacapa (ID 26206)","Centro Universitario de Zacapa10.46780","open","0","19","false","true"
"Centrum Rzeczoznawstwa Budowlanego Sp z. o.o. (ID 23296)","Centrum Rzeczoznawstwa Budowlanego Sp z. o.o.10.37105","open","13","91","true","true"
"Ceramic Research Institute (ID 22277)","Ceramic Research Institute10.36410","open","0","113","false","true"
"Ceramist (ID 17453)","Ceramist10.31613","open","0","92","false","true"
"CESaRE (ID 17909)","CESaRE10.33277","open","0","16","false","true"
"Cesm-i Cihan Tarih Kultur ve Sanat Arastirmalari E-Dergisi (ID 12260)","Cesm-i Cihan Tarih Kultur ve Sanat Arastirmalari E-Dergisi10.30804","open","16","34","true","true"
"Ceviribilim ve Uygulamaları Dergisi, Hacettepe University (ID 24487)","Ceviribilim ve Uygulamaları Dergisi, Hacettepe University10.37599","open","0","36","false","true"
"Chechen State University (ID 22662)","Chechen State University10.36684","open","2","638","true","true"
"Chelonian Conservation and Biology Journal (ID 1453)","BioOne (Chelonian Conservation and Biology Journal)10.2744","open","535","96","true","true"
"Chhattisgarh Swami Vivekanand Technical University (ID 12186)","Chhattisgarh Swami Vivekanand Technical University10.30732","open","17","57","false","true"
"Chimera Innova Group (ID 4851)","Chimera Innova Group10.11565","open","1417","574","true","true"
"China Medical University (ID 12796)","China Medical University10.37796","open","102","85","true","true"
"Chinese Chemical Society (ID 16648)","Chinese Chemical Society10.31635","open","0","377","false","true"
"Christian Theology Institute Center (ID 20573)","Christian Theology Institute Center10.35271","open","110","47","true","true"
"Chronobiology in Medicine (ID 18515)","Chronobiology in Medicine10.33069","open","0","59","false","true"
"Chungbuk National University National Technology Management Research Institute (ID 19095)","Chungbuk National University National Technology Management Research Institute10.33443","open","0","18","false","true"
"Cientifica, Revista Mexicana de Ingenieria Electromecanica y de Sistemas, IPN (ID 26289)","Cientifica, Revista Mexicana de Ingenieria Electromecanica y de Sistemas, IPN10.46842","open","0","20","false","true"
"Cifra Ltd - Russian Agency for Digital Standardization (RADS) (ID 19448)","Cifra Ltd - Russian Agency for Digital Standardization (RADS)10.25630","open","147","1009","false","true"
"Cifra Ltd - Russian Agency for Digital Standardization (RADS) (ID 19448)","Cifra Ltd - Russian Agency for Digital Standardization (RADS)10.51318","open","147","1009","false","true"
"Cifra Ltd - Russian Agency for Digital Standardization (RADS) (ID 19448)","Cifra Ltd - Russian Agency for Digital Standardization (RADS)10.21266","open","147","1009","false","true"
"Cifra Ltd - Russian Agency for Digital Standardization (RADS) (ID 19448)","Cifra Ltd - Russian Agency for Digital Standardization (RADS)10.25726","open","147","1009","false","true"
"Cifra Ltd - Russian Agency for Digital Standardization (RADS) (ID 19448)","Cifra Ltd - Russian Agency for Digital Standardization (RADS)10.33833","open","147","1009","false","true"
"Cifra Ltd - Russian Agency for Digital Standardization (RADS) (ID 19448)","Russian Agency for Digital Standardization (RADS)10.25557","open","147","1009","false","true"
"Cihannuma Tarih ve Cografya Arastirmalari Dergisi (ID 11969)","Cihannuma Tarih ve Cografya Arastirmalari Dergisi10.30517","open","64","55","true","true"
"CINTER (ID 19159)","CINTER10.33586","open","123","78","true","true"
"City Space Architecture (ID 18222)","City Space Architecture10.32891","open","83","117","false","true"
"Classic Private University (ID 18186)","Classic Private University10.32840","open","0","2827","false","true"
"Clemson University (ID 12630)","Clemson University10.34068","open","61","49","true","true"
"Clinical and Experimental Health Sciences (ID 19622)","Clinical and Experimental Health Sciences10.33808","open","83","160","false","true"
"Clinical Exercise Physiology Association (ID 16145)","Clinical Exercise Physiology Association10.31189","open","51","57","true","true"
"CMMB-Colegiul Medicilor Municipiul Bucuresti (ID 16850)","CMMB-Colegiul Medicilor Municipiul Bucuresti10.31689","open","8","138","false","true"
"CNBOP-PIB Centrum Naukowo-Badawcze Ochrony Przeciwpozarowej (ID 20568)","CNBOP-PIB Centrum Naukowo-Badawcze Ochrony Przeciwpozarowej10.12845","open","0","43","false","true"
"CNBOP-PIB Centrum Naukowo-Badawcze Ochrony Przeciwpozarowej (ID 20568)","CNBOP-PIB Centrum Naukowo-Badawcze Ochrony Przeciwpozarowej10.17381","open","0","43","false","true"
"Co-Action Publishing (ID 1989)","Co-Action Publishing10.3402","open","1034","0","true","false"
"Co-Action Publishing (ID 1989)","Co-Action Publishing Cappelen Damms10.17585","open","1034","0","true","false"
"Co-Action Publishing (ID 1989)","CoAction Publishing Libyan Journal of Medicine Society10.4176","open","1034","0","true","false"
"Cocuk ve Gelisim Dergisi (ID 22750)","Cocuk ve Gelisim Dergisi10.36731","open","0","23","false","true"
"Cocuk, Edebiyat ve Dil Egitimi Dergisi (ID 27916)","Cocuk, Edebiyat ve Dil Egitimi Dergisi10.47935","open","0","1","false","true"
"Codon Publications (ID 6228)","Codon Publications10.15586","open","733","389","true","true"
"Cogitatio (ID 6951)","Cogitatio10.17645","open","638","1141","false","true"
"Cognizant, LLC (ID 2029)","Cognizant, LLC10.3727","open","5200","1052","true","true"
"Cografi Bilimler Dergisi (ID 19456)","Cografi Bilimler Dergisi10.33688","open","178","41","false","true"
"Cold Spring Harbor Laboratory (ID 246)","Cold Spring Harbor Laboratory10.1261","open","52815","104671","true","true"
"Cold Spring Harbor Laboratory (ID 246)","Cold Spring Harbor Laboratory10.1101","open","52815","104671","true","true"
"Cold Spring Harbor Laboratory (ID 246)","Cold Spring Harbor Laboratory - CSHL Library & Archives10.14224","limited","52815","104671","true","true"
"College of Medicine and Health Science, DireDawa University (ID 26543)","College of Medicine and Health Science, DireDawa University10.47008","open","0","160","false","true"
"College Publishing (ID 2370)","College Publishing10.3992","open","593","143","true","true"
"Columbia Data Analytics (ID 22273)","Columbia Data Analytics10.36469","open","98","54","true","true"
"Comenius University in Bratislava (ID 25210)","Acta Physica Universitatis Comenianae10.46285","open","32","114","true","true"
"Comenius University in Bratislava (ID 25210)","Bratislava Law Review10.46282","open","32","114","true","true"
"Comenius University in Bratislava (ID 25210)","Journal of Human Resource Management10.46287","open","32","114","true","true"
"Comenius University in Bratislava (ID 25210)","Marketing Science and Inspiration10.46286","open","32","114","true","true"
"Comenius University in Bratislava (ID 25210)","Musaica Archaeologica10.46283","open","32","114","true","true"
"Comenius University in Bratislava (ID 25210)","Muzeologia a kulturne dedicstvo10.46284","open","32","114","true","true"
"Comenius University in Bratislava (ID 25210)","Testimonia theologica10.46288","open","32","114","true","true"
"Commagene Journal of Biology (ID 16719)","Commagene Journal of Biology10.31594","open","12","66","true","true"
"Communicable Diseases Intensive Care Association (ID 18279)","Communicable Diseases Intensive Care Association10.32902","open","0","132","false","true"
"Communications Faculty of Sciences University of Ankara Series A1 Mathematics and Statistics (ID 17035)","Communications Faculty of Sciences University of Ankara Series A1 Mathematics and Statistics10.31801","open","762","364","false","true"
"Communications for Statistical Applications and Methods (ID 11772)","Communications for Statistical Applications and Methods10.29220","open","9","146","true","true"
"Communications in Advanced Mathematical Sciences (ID 19060)","Communications in Advanced Mathematical Sciences10.33434","open","0","61","false","true"
"Compositionality (ID 17437)","Compositionality10.32408","open","0","8","false","true"
"Compuscript, Ltd. (ID 5858)","Compuscript, Ltd.10.15212","open","188","251","true","true"
"Computers, Materials and Continua (Tech Science Press) (ID 17807)","Computers, Materials and Continua (Tech Science Press)10.32604","open","6565","3544","true","true"
"COMU Ziraat Fakultesi Dergisi (ID 18728)","COMU Ziraat Fakultesi Dergisi10.33202","open","0","109","false","true"
"Conselho Federal de Farmacia (ID 5578)","Conselho Federal de Farmacia10.14450","open","182","116","true","true"
"Consorci del Museu de Ciencies Naturals de Barcelona (ID 18077)","Consorci del Museu de Ciencies Naturals de Barcelona10.32800","open","287","178","false","true"
"Consortium Erudit (ID 4194)","Consortium Erudit10.7202","open","102354","9532","true","true"
"Constitutional Research Institute (ID 20474)","Constitutional Research Institute10.35215","open","60","23","true","true"
"Constructive Mathematical Analysis (ID 18727)","Constructive Mathematical Analysis10.33205","open","0","48","false","true"
"Consulting Group Education and Science LLC (ID 16663)","Consulting Group Education and Science LLC10.31618","open","55","2663","false","true"
"Contemporary Educational Technology (ID 12395)","Contemporary Educational Technology10.30935","open","469","252","true","true"
"Cooperative Management Institute (ID 20978)","Cooperative Management Institute10.35443","open","2","15","true","true"
"Copernicus GmbH (ID 3145)","Copernicus GmbH10.7482","open","113971","112607","true","true"
"Copernicus GmbH (ID 3145)","Copernicus GmbH10.3285","open","113971","112607","true","true"
"Copernicus GmbH (ID 3145)","Copernicus GmbH10.5194","open","113971","112607","true","true"
"Cornell University Library (ID 23729)","Cornell University Library10.37513","open","190","29","false","true"
"Corporacion Colombiana de Investigacion Agropecuaria (Corpoica) (ID 9394)","Corporacion Colombiana de Investigacion Agropecuaria (Corpoica)10.21930","open","510","198","true","true"
"Corporacion de Ciencia y Tecnologia para el Desarrollo de la Industria Naval Maritima y Fluvial - COTECMAR (ID 10661)","Corporacion de Ciencia y Tecnologia para el Desarrollo de la Industria Naval Maritima y Fluvial - COTECMAR10.25043","open","117","37","false","true"
"Corporacion Universitaria Adventista (ID 21171)","Corporacion Universitaria Adventista10.35997","open","0","61","false","true"
"Corporacion Universitaria Autonoma de Narino (ID 27510)","Corporacion Universitaria Autonoma de Narino10.47666","open","0","15","false","true"
"Corporacion Universitaria Autonoma del Cauca (ID 25741)","Corporacion Universitaria Autonoma del Cauca10.46571","open","1","12","true","true"
"Corporacion Universitaria del Caribe - CECAR (ID 9354)","Corporacion Universitaria del Caribe - CECAR10.21892","open","227","415","false","true"
"Corporacion Universitaria Lasallista (ID 9798)","Corporacion Universitaria Lasallista10.22507","open","286","163","true","true"
"Corporacion Universitaria Remington (ID 9478)","Corporacion Universitaria Remington10.22209","open","729","358","true","true"
"Corporacion Universitaria Sabaneta Unisabaneta (ID 16796)","Corporacion Universitaria Sabaneta Unisabaneta10.31656","open","7","2","true","false"
"Cortical Metrics LLC. (ID 24520)","Cortical Metrics LLC.10.37714","open","0","21","false","true"
"Council for British Archaeology (ID 4827)","Council for British Archaeology10.11141","open","587","113","true","true"
"Cprint Publishers (CPP) (ID 26339)","Cprint Publishers (CPP)10.46912","open","31","369","false","true"
"Cracow University of Technology (ID 23846)","Cracow University of Technology10.37705","open","221","350","false","true"
"Creative Connections s.r.o. (ID 20000)","Creative Connections s.r.o.10.35191","open","0","50","false","true"
"Credence Press Limited (ID 27164)","Credence Press Limited10.47524","open","0","21","false","true"
"CREIN, S.L. (ID 23049)","CREIN, S.L.10.37004","open","0","12","false","true"
"CRI Electronics (ID 9238)","CRI Electronics10.21778","open","144","553","false","true"
"Crimean Astrophysical Observatory (ID 16049)","Crimean Astrophysical Observatory10.31059","open","0","71","false","true"
"Croatian Society for Medical Biochemistry and Laboratory Medicine (ID 4885)","Croatian Society for Medical Biochemistry and Laboratory Medicine10.11613","open","498","159","true","true"
"CSIRO Publishing (ID 67)","CSIRO Publishing10.1071","open","85936","7819","true","true"
"CSRC Publishing, Center for Sustainability Research and Consultancy (ID 11253)","CSRC Publishing, Center for Sustainability Research and Consultancy10.26710","open","110","361","false","true"
"Cuadernos de Economia (ID 17910)","Cuadernos de Economia10.32826","open","186","75","true","true"
"Cubic Society (ID 16123)","Cubic Society10.31182","open","0","37","false","true"
"Cuestiones Politicas, Universidad del Zulia (ID 25670)","Cuestiones Politicas, Universidad del Zulia10.46398","open","0","91","false","true"
"Cukurova Universitesi Ilahiyat Fakultesi Dergisi (ID 12076)","Cukurova Universitesi Ilahiyat Fakultesi Dergisi10.30627","open","22","119","true","true"
"Cukurova Universitesi Sosyal Bilimler Enstitusu Dergisi (ID 20814)","Cukurova Universitesi Sosyal Bilimler Enstitusu Dergisi10.35379","open","0","119","false","true"
"Cukurova Universitesi Turkoloji Arastırmaları Dergisi (ID 17353)","Cukurova Universitesi Turkoloji Arastırmaları Dergisi10.32321","open","12","85","true","true"
"Culture and Arts Contents Laboratory (ID 20916)","Culture and Arts Contents Laboratory10.35413","open","34","34","true","true"
"Cumhuriyet International Journal of Education (ID 12158)","Cumhuriyet International Journal of Education10.30703","open","96","62","true","true"
"Current Perspectives on Medicinal and Aromatic Plants (CUPMAP) (ID 25198)","Current Perspectives on Medicinal and Aromatic Plants (CUPMAP)10.38093","open","0","35","false","true"
"Current Research in Social Sciences (ID 12048)","Current Research in Social Sciences10.30613","open","0","38","false","true"
"Czech Geographical Society (ID 23158)","Czech Geographical Society10.37040","open","432","63","true","true"
"Czech Society of Cardiology (ID 19101)","Czech Society of Cardiology 10.33678","open","1173","297","true","true"
"Czech Society of Ophthalmology of the CzMA (ID 16213)","Czech Society of Ophthalmology of the CzMA10.31348","open","0","78","false","true"
"Danylo Halytskyi Lviv National Medical University (ID 10659)","Danylo Halytskyi Lviv National Medical University10.25040","open","475","454","true","true"
"DECENT Database (ID 27022)","DECENT Database10.47396","open","0","4","false","true"
"Dedan Kimathi University of Technology (ID 18031)","Dedan Kimathi University of Technology10.33803","open","11","17","false","true"
"Deep Foundations Institute (ID 23366)","Deep Foundations Institute10.37308","open","140","47","true","true"
"Degerler Egitimi Dergisi (ID 20223)","Degerler Egitimi Dergisi10.34234","open","2","49","false","true"
"Delaware Academy of Medicine - Delaware Public Health Association (ID 13029)","Delaware Academy of Medicine - Delaware Public Health Association10.32481","open","149","238","true","true"
"Demiryolu Muhendisligi Dergisi, Demiryolu Muhendisleri Dernegi (ID 26636)","Demiryolu Muhendisligi Dergisi, Demiryolu Muhendisleri Dernegi10.47072","open","0","17","false","true"
"Department of Animal Science and Technology, Faculty of Agriculture, Nnamdi Azikiwe University (ID 23175)","Department of Animal Science and Technology, Faculty of Agriculture, Nnamdi Azikiwe University10.37422","open","0","78","false","true"
"Department of Communication and Community Development Sciences (ID 9793)","Jurnal Komunikasi Pembangunan10.46937","open","460","172","false","true"
"Department of Communication and Community Development Sciences (ID 9793)","Jurnal Penyuluhan10.25015","limited","460","172","false","true"
"Department of Communication and Community Development Sciences (ID 9793)","Sodality: Jurnal Sosiologi Pedesaan10.22500","limited","460","172","false","true"
"Department of Forest Management (ID 4253)","Department of Forest Managment10.7226","open","153","74","true","false"
"Design Informational Technology Center (ID 22539)","Design Informational Technology Center10.36581","open","0","35","false","true"
"Dev Sanskriti Vishwavidyalaya (ID 21505)","Dev Sanskriti Vishwavidyalaya10.36018","open","72","98","false","true"
"DHR Health Institute for Research and Development (ID 27212)","DHR Health Institute for Research and Development10.47488","open","0","2","false","true"
"Dicle University Journal of Faculty of Veterinary Medicine (ID 26568)","Dicle University Journal of Faculty of Veterinary Medicine10.47027","open","0","14","false","true"
"DIGSUM (ID 18753)","DIGSUM10.33621","open","0","27","false","true"
"Dil Dergisi (ID 19452)","Dil Dergisi10.33690","open","244","31","false","true"
"Dil Egitimi ve Arastirmalari Dergisi (ID 16520)","Dil Egitimi ve Arastirmalari Dergisi10.31464","open","0","76","false","true"
"Dil ve Edebiyat Arastirmalari Dergisi (ID 12218)","Dil ve Edebiyat Arastirmalari Dergisi10.30767","open","0","123","false","true"
"Din ve Bilim-Mus Alparslan Universitesi Islami Ilimler Fakultesi Dergisi, Mus Alparslan Universitesi (ID 26726)","Din ve Bilim-Mus Alparslan Universitesi Islami Ilimler Fakultesi Dergisi, Mus Alparslan Universitesi10.47145","open","0","4","false","true"
"Dinbilimleri Akademik Arastirma Dergisi (ID 19046)","Dinbilimleri Akademik Arastirma Dergisi10.33415","open","1","65","true","true"
"Directorate-General for Rendering Services to Diplomatic Missions (ID 24830)","Directorate-General for Rendering Services to Diplomatic Missions10.37837","open","0","166","false","true"
"Disiplinlerarasi Akademik Turizm Dergisi (ID 17058)","Disiplinlerarasi Akademik Turizm Dergisi10.31822","open","12","36","true","true"
"Dnipro University of Technology (ID 18833)","Dnipro University of Technology10.33271","open","322","954","true","true"
"Dnipropetrovsk National University of Railway Transport (ID 6422)","Dnipropetrovsk National University of Railway Transport10.15802","open","1017","494","true","true"
"Document Academy (ID 21027)","Document Academy10.35492","open","104","58","true","false"
"Dokuz Eylul Universitesi Hukuk Fakultesi Dergisi (ID 19490)","Dokuz Eylul Universitesi Hukuk Fakultesi Dergisi10.33717","open","0","52","false","true"
"DoNotEdit (ID 17542)","DoNotEdit10.32592","open","92","351","true","false"
"Dorma Trading Est (ID 26557)","Dorma Trading Est10.47277","open","12","169","false","true"
"Dostoevsky Omsk State University (ID 10235)","Dostoevsky Omsk State University10.24147","open","62","383","true","true"
"Dougmar Publishing Group, Inc. (ID 9644)","Dougmar Publishing Group, Inc.10.22374","open","1257","268","true","false"
"Dr Tarak Nath Podder Memorial Foundation (ID 16759)","Dr Tarak Nath Podder Memorial Foundation10.31632","open","0","64","false","true"
"Drukarnia Madryd (ID 22970)","Drukarnia Madryd10.36887","open","0","29","false","true"
"Drustvo psihologov Slovenije/Slovenian Psychologists' Association (ID 8435)","Drustvo psihologov Slovenije/Slovenian Psychologists' Association10.20419","open","72","30","true","true"
"Duke University Press (ID 73)","Duke University Press10.1215","open","125500","13017","true","true"
"Duzce Universitesi Saglik Bilimleri Enstitusu Dergisi (ID 19375)","Duzce Universitesi Saglik Bilimleri Enstitusu Dergisi10.33631","open","0","100","false","true"
"E-Journal of Dokuz Eylul University Nursing Faculty (ID 25787)","E-Journal of Dokuz Eylul University Nursing Faculty10.46483","open","0","20","false","true"
"E-JournALL (ID 8794)","E-JournALL10.21283","open","63","46","true","true"
"e-Kafkas Egitim Arastirmalari Dergisi (ID 12358)","e-Kafkas Egitim Arastirmalari Dergisi10.30900","open","10","54","true","true"
"E-Tree Publishing (ID 16926)","Korea Centers for Disease Control and Prevention10.24171","open","431","167","true","true"
"Earthline Publishers (ID 20098)","Earthline Publishers10.34198","open","0","203","false","true"
"Earthquake Science (ID 11926)","Earthquake Science10.29382","open","467","43","true","false"
"ECO-Vector LLC (ID 7284)","ECO-Vector10.17816","open","8785","5952","true","true"
"Econder International Academic Journal (ID 20727)","Econder International Academic Journal10.35342","open","0","52","false","true"
"ECORFAN (ID 20793)","ECORFAN10.35429","open","0","994","false","true"
"Edebi Elestiri Dergisi (ID 16528)","Edebi Elestiri Dergisi10.31465","open","6","50","true","true"
"Edelweiss Publications Inc (ID 19466)","Edelweiss Publications Inc10.33805","open","64","333","true","true"
"Ediciones Profesionales de la Informacion SL (ID 1709)","Ediciones Profesionales de la Informacion SL 10.3145","open","1798","582","true","true"
"Edicions de la Universitat de Barcelona (ID 17854)","Edicions de la Universitat de Barcelona10.1344","open","1435","1752","true","true"
"Edicions de la Universitat de Barcelona (ID 17854)","Edicions de la Universitat de Barcelona10.32869","open","1435","1752","true","true"
"EDIMECO (ID 22242)","EDIMECO10.36384","open","102","27","true","true"
"Edinburgh University Press (ID 1931)","Edinburgh University Press10.3366","open","42703","7882","true","true"
"EDIPUCRS (ID 6535)","EDIPUCRS10.15448","open","6729","2248","true","true"
"Editora BAGAI (ID 23041)","Editora BAGAI10.37008","open","0","57","false","true"
"Editora Cientifica Digital (ID 24862)","Editora Cientifica Digital10.37885","open","0","1467","false","true"
"Editora Mentes Abertas (ID 26776)","Editora Mentes Abertas10.47180","open","0","41","false","true"
