"Member Name & ID","Sponsored member & prefix","Reference Visibility","Total Backfile DOIs","Total Current DOIs","Deposits Backfile References","Deposits Current References"
"Duke University Press (ID 73)","Duke University Press10.1215","open","103627","8862","true","true"
"Duzce Universitesi Saglik Bilimleri Enstitusu Dergisi (ID 19375)","Duzce Universitesi Saglik Bilimleri Enstitusu Dergisi10.33631","open","0","27","false","true"
"E-JournALL (ID 8794)","E-JournALL10.21283","open","47","35","false","true"
"e-Kafkas Egitim Arastirmalari Dergisi (ID 12358)","e-Kafkas Egitim Arastirmalari Dergisi10.30900","open","0","25","false","true"
"E-Tree Publishing (ID 16926)","Korea Centers for Disease Control and Prevention10.24171","open","370","158","true","true"
"Earthline Publishers (ID 20098)","Earthline Publishers10.34198","open","0","73","false","true"
"Earthquake Science (ID 11926)","Earthquake Science10.29382","open","440","42","true","true"
"ECO-Vector LLC (ID 7284)","ECO-Vector10.17816","open","3383","2219","true","true"
"Econder International Academic Journal (ID 20727)","Econder International Academic Journal10.35342","open","0","28","false","true"
"ECORFAN (ID 20793)","ECORFAN10.35429","open","0","8","false","true"
"Edebi Elestiri Dergisi (ID 16528)","Edebi Elestiri Dergisi10.31465","open","0","26","false","true"
"Edelweiss Publications Inc (ID 19466)","Edelweiss Publications Inc10.33805","open","22","209","true","true"
"Ediciones Profesionales de la Informacion SL (ID 1709)","Ediciones Profesionales de la Informacion SL 10.3145","open","1618","468","true","false"
"Edicions de la Universitat de Barcelona (ID 17854)","Edicions de la Universitat de Barcelona10.1344","open","1085","1141","true","true"
"Edicions de la Universitat de Barcelona (ID 17854)","Edicions de la Universitat de Barcelona10.32869","open","1085","1141","true","true"
"Edinburgh University Press (ID 1931)","Edinburgh University Press10.3366","open","40643","6094","true","true"
"Editorial Committee of the Swedish Institutes at Athens and Rome (ECSI) (ID 11995)","Editorial Committee of the Swedish Institutes at Athens and Rome (ECSI)10.30549","open","153","29","false","true"
"Editorum, LLC (ID 9061)","Editorum10.21610","open","1","213","true","true"
"Edizioni Ca Foscari (ID 12144)","Edizioni Ca Foscari10.30687","open","0","1066","false","true"
"Edizioni Minerva Medica (ID 17149)","Edizioni Minerva Medica10.23736","open","0","2143","false","true"
"EDP Sciences (ID 250)","EDP Sciences10.9742","open","211861","47479","true","true"
"EDP Sciences (ID 250)","EDP Sciences10.2516","open","211861","47479","true","true"
"EDP Sciences (ID 250)","EDP Sciences10.2515","open","211861","47479","true","true"
"EDP Sciences (ID 250)","EDP Sciences10.1051","open","211861","47479","true","true"
"Ege Tip Bilimleri Dergisi (ID 19499)","Ege Tip Bilimleri Dergisi10.33713","open","0","38","false","true"
"Ege Universitesi Devlet Turk Musikisi Konservatuvarı Dergisi (ID 16906)","Ege Universitesi Devlet Turk Musikisi Konservatuvarı Dergisi10.31722","open","0","48","false","true"
"Ekonomi Politika ve  Finanas Arastirmalari  Dergisi (ID 12235)","Ekonomi Politika ve Finanas Arastirmalari Dergisi10.30784","open","5","48","true","true"
"El Colegio de la Frontera Norte A.C. (ID 19072)","El Colegio de la Frontera Norte A.C.10.33679","open","0","23","false","true"
"El-Cezeri: Journal of Science and Engineering (ID 15982)","El-Cezeri: Journal of Science and Engineering10.31202","open","81","178","true","true"
"Elewa Biosciences, F.a.C.T Ltd (K) (ID 20862)","Elewa Biosciences, F.a.C.T Ltd (K)10.35759","open","0","17","false","true"
"eLife Sciences Publications, Ltd (ID 4374)","eLife Sciences Publications, Ltd.10.7554","open","3254","3920","true","true"
"EMBO (ID 79)","EMBO10.15252","open","3085","1847","true","true"
"Embrapa Florestas (ID 2979)","Embrapa Florestas10.4336","open","373","153","false","true"
"Emerald (ID 140)","Emerald (MCB UP )10.1108","open","327727","54056","true","true"
"Emerald (ID 140)","Emerald - Emerald Open Research10.35241","open","327727","54056","true","true"
"Emerald (ID 140)","Emerald - Pier Professional10.5042","open","327727","54056","true","true"
"Empress Publishing, LLC (ID 16101)","Empress Publishing, LLC10.31010","open","0","1","false","true"
"Engineered Science Publisher (ID 12370)","Engineered Science Publisher10.30919","open","0","172","false","true"
"ENT Updates Journal (ID 17595)","ENT Updates Journal10.32448","open","57","83","false","true"
"Enviro Research Publishers (ID 5089)","Enviro Research Publishers10.12944","open","1232","472","true","false"
"Environmental and Engineering Geophysical Society (ID 2613)","Environmental and Engineering Geophysical Society10.32389","open","555","32","true","false"
"Environmental Research and Technology (ID 20462)","Environmental Research and Technology10.35208","open","0","7","false","true"
"Episteme Health Inc (ID 20825)","Episteme Health Inc10.35430","open","0","4","false","true"
"Equinox Publishing (ID 426)","Computer Assisted Language Instruction Consortium CALICO10.11139","limited","10399","2284","true","true"
"Equinox Publishing (ID 426)","Equinox Publishing10.1558","open","10399","2284","true","true"
"Erciyes Journal of Education (ID 17569)","Erciyes Journal of Education10.32433","open","0","20","false","true"
"Erciyes Universitesi Veteriner Fakultesi Dergisi (ID 17955)","Erciyes Universitesi Veteriner Fakultesi Dergisi10.32707","open","0","38","false","true"
"Erdem (ID 17959)","Erdem10.32704","open","35","45","true","true"
"Ergonomi (ID 19070)","Ergonomi10.33439","open","0","27","false","true"
"Ergoterapi ve Rehabilitasyon Dergisi (ID 12173)","Ergoterapi ve Rehabilitasyon Dergisi10.30720","open","1","58","true","true"
"Escuela Militar de Cadetes Jose Maria Cordova (ID 9290)","Escuela Militar de Cadetes Jose Maria Cordova10.21830","open","173","98","false","true"
"Escuela Politecnica Nacional (ID 18646)","Escuela Politecnica Nacional10.33333","open","0","20","false","true"
"Eskisehir Osmangazi Universitesi Muhendislik ve Mimarlik Fakultesi  Dergisi (ID 17036)","Eskisehir Osmangazi Universitesi Muhendislik ve Mimarlik Fakultesi Dergisi10.31796","open","0","23","false","true"
"Eskisehir Turk Dunyasi Uygulama ve Arastirma Merkezi Halk Sagligi Dergisi (ID 20505)","Eskisehir Turk Dunyasi Uygulama ve Arastirma Merkezi Halk Sagligi Dergisi10.35232","open","0","27","false","true"
"Etlik Veteriner Mikrobiyoloji Dergisi (ID 21607)","Etlik Veteriner Mikrobiyoloji Dergisi10.35864","open","0","14","false","true"
"Eurasian Journal of Applied Linguistics (ID 17797)","Eurasian Journal of Applied Linguistics10.32601","open","25","68","true","true"
"Eurasian Journal of Forest Science (ID 16077)","Eurasian Journal of Forest Science10.31195","open","16","56","true","true"
"Eurasian Society of Family Medicine (ID 19528)","Eurasian Society of Family Medicine10.33880","open","0","14","false","true"
"European Academy of Applied and Social Sciences (EURAASS) (ID 20027)","European Academy of Applied and Social Sciences (EURAASS)10.34154","open","0","19","false","true"
"European Association of Cardiothoracic Surgery (EACTS Publishing Ltd) (ID 10966)","European Association of Cardiothoracic Surgery10.1510","open","326","110","true","false"
"European Centre for Disease Control and Prevention (ECDC) (ID 7995)","European Centre for Disease Control and Prevention (ECDC)10.2807","open","4379","644","true","true"
"European Journal of Forest Engineering (ID 19758)","European Journal of Forest Engineering10.33904","open","0","16","false","true"
"European Journal of Science and Technology (ID 16711)","European Journal of Science and Technology10.31590","open","0","243","false","true"
"European Journal of Technique (ID 21977)","European Journal of Technique10.36222","open","1","55","true","true"
"European Medical Group (ID 18914)","European Medical Group10.33590","open","0","1","false","true"
"European Respiratory Society (ERS) (ID 81)","European Respiratory Society 10.1183","open","21246","10617","true","true"
"Eurowaste SRL (ID 16261)","Eurowaste SRL10.31025","open","0","116","false","true"
"Ewha Institute of Unification Studies (ID 16999)","Ewha Institute of Unification Studies10.31780","open","17","20","true","true"
"Expert Projects (ID 19168)","Expert Projects10.33788","open","0","63","false","true"
"F1000 ( Faculty of 1000 Ltd) (ID 2560)","Biology Reports, Ltd.10.4089","limited","184923","37452","true","true"
"F1000 ( Faculty of 1000 Ltd) (ID 2560)","F1000 Research, Ltd.10.12688","open","184923","37452","true","true"
"F1000 ( Faculty of 1000 Ltd) (ID 2560)","Faculty of 1000, Ltd.10.12703","limited","184923","37452","true","true"
"F1000 ( Faculty of 1000 Ltd) (ID 2560)","Faculty of 1000, Ltd.10.3410","open","184923","37452","true","true"
"F1000 Research, Ltd. (ID 4950)","F1000 Research, Ltd.10.12688","open","2524","3976","true","true"
"Facultad de Psicologia - Universidad de Buenos Aires (ID 18149)","Facultad de Psicologia - Universidad de Buenos Aires10.32824","open","0","6","false","true"
"Faculty of Geography Lomonosov Moscow State University (ID 10137)","Faculty of Geography Lomonosov Moscow State University10.24057","open","441","109","false","true"
"Faculty of Geology Lomonosov Moscow State University (ID 19364)","Faculty of Geology Lomonosov Moscow State University10.33623","open","61","137","true","true"
"Faculty of Humanities and Social Sciences Osijek (ID 11706)","Faculty of Humanities and Social Sciences Osijek10.29162","open","1","67","true","true"
"Faculty of Law Josip Juraj Strossmayer University of Osijek (ID 10873)","Faculty of Law Josip Juraj Strossmayer University of Osijek10.25234","open","0","175","false","true"
"Faculty of Military Health Sciences, University of Defence (ID 16486)","Faculty of Military Health Sciences, University of Defence10.31482","open","117","57","true","true"
"Faculty of Sciences, University of Novi Sad (ID 12205)","Faculty of Sciences, University of Novi Sad10.30755","open","73","74","false","true"
"Faculty of Social Sciences, University of Saints Cyril and Methodius (ID 19615)","Faculty of Social Sciences, University of Saints Cyril and Methodius10.34135","open","1","6","false","true"
"Faculty of Sociology, Lomonosov Moscow State University (ID 10445)","Faculty of Sociology, Lomonosov Moscow State University10.24290","open","136","132","false","true"
"Fakultas Ilmu Sosial dan Ilmu Politik Universitas Hasanuddin (ID 17239)","Fakultas Ilmu Sosial dan Ilmu Politik Universitas Hasanuddin10.31947","open","5","63","false","true"
"Fakultas Kesehatan Masyarakat Universitas Hasanuddin (ID 12065)","Fakultas Kesehatan Masyarakat Universitas Hasanuddin10.30597","open","0","93","false","true"
"Fakultas Sains dan Teknologi UINSA (ID 11616)","Fakultas Sains dan Teknologi UINSA10.29080","open","58","168","true","true"
"FapUNIFESP (SciELO) (ID 530)","Ciencia e Cultura10.21800","open","316374","46910","true","true"
"FapUNIFESP (SciELO) (ID 530)","FapUNIFESP (SciELO)10.21762","limited","316374","46910","true","true"
"FapUNIFESP (SciELO) (ID 530)","SciELO10.7476","limited","316374","46910","true","true"
"FapUNIFESP (SciELO) (ID 530)","SciELO10.1590","open","316374","46910","true","true"
"FARC of the North-East named N.V. Rudnitskogo (ID 12214)","FARC of the North-East named N.V. Rudnitskogo10.30766","open","93","170","false","true"
"Farname, Inc. (ID 12159)","Farname, Inc.10.30699","open","23","603","false","true"
"Farwater LLC (ID 19367)","Farwater LLC10.33624","open","0","14","false","true"
"FASEB (ID 86)","Federation of American Society for Experimental Biology10.1096","open","10250","2151","true","true"
"Federal Hygienic and Epidemiological Center (ID 20337)","Federal Hygienic and Epidemiological Center10.35627","open","0","104","false","true"
"Federal Reserve Bank of Atlanta (ID 11885)","Federal Reserve Bank of Atlanta10.29338","open","0","40","false","true"
"Federal Reserve Bank of Cleveland (ID 11044)","Federal Reserve Bank of Cleveland10.26509","open","1051","121","true","true"
"Federal State Budgetary Educational Institution of Higher Education Moscow Pedagogical State University (ID 17119)","Federal State Budgetary Educational Institution of Higher Education Moscow Pedagogical State University10.31862","open","0","69","false","true"
"Federal State Budgetary Scientific Institution All-Russian Horticultural Institute for Breeding Agrotechnology and Nursery (ID 16829)","Federal State Budgetary Scientific Institution All-Russian Horticultural Institute for Breeding Agrotechnology and Nursery10.31676","open","0","261","false","true"
"Federal State Educational Institution of Higher Education Novosibirsk State Agrarian University (ID 16828)","Federal State Educational Institution of Higher Education Novosibirsk State Agrarian UniversityFederal State Educational Institution of Higher Education Novosibirsk State Agrarian University10.31677","open","0","69","false","true"
"Federal State-Financed Educational Institution of Higher Education Moscow State University of Psychology and Education (ID 7555)","Federal State-Financed Educational Institution of Higher Education Moscow State University of Psychology and Education10.17759","open","1072","1366","true","true"
"Federal Williams Research Center of Forage Production and Agroecology (ID 19625)","Federal Williams Research Center of Forage Production and Agroecology10.33814","open","0","18","false","true"
"Federation of State Medical Boards (ID 12221)","Federation of State Medical Boards10.30770","open","80","61","true","true"
"FGBU IMCEUAOSMP ROSZDRAVNADZOR (ID 21205)","FGBU IMCEUAOSMP ROSZDRAVNADZOR10.35576","open","0","29","false","true"
"FGI Federal Centre for Animal Health (FGI ARRIA) (ID 11876)","FGI Federal Centre for Animal Health (FGI ARRIA)10.29326","open","10","68","false","true"
"Filistin Arastirmalari Dergisi (ID 20213)","Filistin Arastirmalari Dergisi10.34230","open","0","8","false","true"
"Financial Information Society of Korea (ID 20477)","Financial Information Society of Korea10.35214","open","0","6","false","true"
"Financial University under the Government of the Russian Federation (ID 11336)","Financial University under the Government of the Russian Federation10.26794","open","0","488","false","true"
"Fondazione Vasculab (ID 10112)","Fondazione Vasculab10.24019","open","22","64","false","true"
"Foundation of Computer Science (ID 3103)","Foundation of Computer Science10.5120","open","20091","3967","true","false"
"Frontier Research Today S A (ID 16873)","Frontier Research Today S A10.31716","open","0","7","false","true"
"Frontiers Media SA (ID 1965)","Frontiers Media SA10.3389","open","73082","73658","true","true"
"Frontiers Media SA (ID 1965)","Frontiers Media SA10.4175","limited","73082","73658","true","true"
"FSB Educational Establishment of Higher Education Daghestan State Technical University (ID 9278)","FSB Educational Establishment of Higher Education Daghestan State Technical University10.21822","open","287","202","false","true"
"FSBEI HE I.P. Pavlov SPbSMU MOH Russia (ID 10511)","FSBEI HE I.P. Pavlov SPbSMU MOH Russia10.24884","open","332","1100","true","true"
"FSBEI HE Voronezh State University of Engineering Technologies (ID 8498)","FSBEI HE Voronezh State University of Engineering Technologies10.20914","open","334","525","false","true"
"FSBEIHE Tula State Lev Tolstoy Pedagogical University (ID 9694)","FSBEIHE Tula State Lev Tolstoy Pedagogical University10.22405","open","37","196","false","true"
"FSBI All Russian Research Institute for Mechanization in Agriculture (VIM) (ID 9578)","FSBI All Russian Research Institute for Mechanization in Agriculture (VIM)10.22314","open","0","122","false","true"
"FSBI Arctic and Antarctic Research Institute (FSBI AARI) (ID 12225)","FSBI Arctic and Antarctic Research Institute (FSBI AARI)10.30758","open","0","73","false","true"
"FSBI Research Institute of Occupational Health RAMS (ID 15948)","FSBI Research Institute of Occupational Health RAMS10.31089","open","1","598","false","true"
"FSBI Russian State Library (ID 10921)","FSBI Russian State Library10.25281","open","839","435","true","true"
"FSBO - Yu. A. Gagarin Research and Test Cosmonaut Training Center (ID 20050)","FSBO - Yu. A. Gagarin Research and Test Cosmonaut Training Center10.34131","open","0","18","false","true"
"FSBSI Agricultural Research Center Donskoy (ID 16360)","FSBSI Agricultural Research Center Donskoy10.31367","open","0","133","false","true"
"FSBSI FRC N.I. Vavilov All-Russian Institute of Plant Genetic Resources (ID 12357)","FSBSI FRC N.I. Vavilov All-Russian Institute of Plant Genetic Resources10.30901","open","118","215","false","true"
"FSBSI MHI (ID 9737)","FSBSI MHI10.22449","open","170","306","false","true"
"FSBSI TINRO Center (ID 10958)","FSBSI TINRO Center10.26428","open","0","143","false","true"
"FSFEI HE Don State Technical University (ID 10035)","FSFEI HE Don State Technical University10.23947","open","243","576","false","true"
"FSPSI SCFHHRP (ID 11965)","FSPSI SCFHHRP10.29413","open","21","220","false","true"
"FSUE CRISM Prometey (ID 9617)","FSUE CRISM Prometey10.22349","open","0","90","false","true"
"Fund Doctors, Innovations, Science for Children (ID 10383)","Fund Doctors, Innovations, Science for Children10.24287","open","43","148","false","true"
"Fundacao Faculdade de Medicina (ID 4092)","Fundacao Faculdade de Medicina10.6061","open","1066","352","false","true"
"Fundacion Iberoamericana De Las Industrias Culturales Y Creativas (ID 20179)","Fundacion Iberoamericana De Las Industrias Culturales Y Creativas10.36008","open","0","52","false","true"
"Fundacion Universitaria Catolica del Norte (ID 21187)","Fundacion Universitaria Catolica del Norte10.35575","open","17","20","true","true"
"Fundacion Universitaria de Ciencias de la Salud (ID 16197)","Fundacion Universitaria de Ciencias de la Salud10.31260","open","50","121","true","true"
"Fundacion Universitaria del Area Andina (ID 18613)","Fundacion Universitaria del Area Andina10.33132","open","17","124","true","true"
"Fundacion Universitaria ESUMER (ID 16526)","Fundacion Universitaria ESUMER10.31469","open","0","12","false","true"
"Fundacion Universitaria San Pablo CEU (ID 17207)","Fundacion Universitaria San Pablo CEU10.31921","open","185","61","true","true"
"Fundacion Universitaria Sanitas (ID 11391)","Fundacion Universitaria Sanitas10.26852","open","24","43","true","true"
"Fundamental Journal of Mathematics and Applications (ID 19028)","Fundamental Journal of Mathematics and Applications10.33401","open","0","39","false","true"
"Future Medicine Ltd (ID 1057)","Future Medicine10.2217","open","23901","5361","true","true"
"Future Science Ltd (ID 2641)","Future Science Ltd10.2144","limited","10715","2010","true","true"
"Future Science Ltd (ID 2641)","Newlands Press Ltd10.4155","open","10715","2010","true","true"
"Gastroia Journal of Gastronomy and Travel Research (ID 18365)","Gastroia Journal of Gastronomy and Travel Research10.32958","open","0","24","false","true"
"Gazi University Journal of Science (ID 20818)","Gazi University Journal of Science10.35378","open","0","22","false","true"
"Gaziantep Universitesi Spor Bilimleri Dergisi (ID 16831)","Gaziantep Universitesi Spor Bilimleri Dergisi10.31680","open","0","57","false","true"
"Genetics Society of America (ID 414)","The Genetics Society of America10.1534","open","7187","1799","true","true"
"Geological Society of America (ID 257)","Geological Society of America10.1130","open","42559","15306","true","true"
"Geological Society of London (ID 1881)","Geological Society of London10.1144","open","30431","1705","true","true"
"Geomarketing (ID 10926)","Geomarketing10.25296","open","0","201","false","true"
"Georg Thieme Verlag KG (ID 194)","10.15653 (Tierarztl Prax Ausg G Grosstiere Nutztiere)10.15653","limited","762587","103097","true","true"
"Georg Thieme Verlag KG (ID 194)","10.15654 (Tierarztl Prax Ausg K Kleintiere Heimtiere)10.15654","limited","762587","103097","true","true"
"Georg Thieme Verlag KG (ID 194)","Georg Thieme Verlag KG10.1055","open","762587","103097","true","true"
"Georg Thieme Verlag KG (ID 194)","Thieme10.1160","open","762587","103097","true","true"
"Georg Thieme Verlag KG (ID 194)","Thieme (Applied Clinical Informatics)10.4338","open","762587","103097","true","true"
"Georg Thieme Verlag KG (ID 194)","Thieme (Hamostaseologie)10.5482","open","762587","103097","true","true"
"Georg Thieme Verlag KG (ID 194)","Thieme (Methods of Information in Medicine)10.3414","open","762587","103097","true","true"
"Georg Thieme Verlag KG (ID 194)","Thieme (NuklearMedizin/NuclearMedicine)10.3413","open","762587","103097","true","true"
"Georg Thieme Verlag KG (ID 194)","Thieme (Phlebologie)10.12687","open","762587","103097","true","true"
"Georg Thieme Verlag KG (ID 194)","Thieme (Veterinary and Comparative Orthopaedics and Traumatology)10.3415","open","762587","103097","true","true"
"Georg Thieme Verlag KG (ID 194)","Thieme GmbH (IMIA Yearbook of Medical Informatics)10.15265","open","762587","103097","true","true"
"Georgia State University - Library (ID 13968)","Georgia State University - Library10.31922","open","30","4","true","true"
"GI KSC RAS (ID 16152)","GI KSC RAS10.31241","open","0","309","false","true"
"Girisimcilik Inovasyon ve Pazarlama Arastirmalari Dergisi (ID 15969)","Girisimcilik Inovasyon ve Pazarlama Arastirmalari Dergisi10.31006","open","0","25","false","true"
"Global Academic Excellence (M) Sdn Bhd (ID 21081)","Global Academic Excellence (M) Sdn Bhd10.35631","open","0","130","false","true"
"Global Academy of Training and Research (GATR) Enterprise (ID 14947)","Global Academy of Training and Research (GATR) Enterprise10.35609","open","0","32","false","true"
"Global Health Press Pte Ltd (ID 18989)","Global Health Press Pte Ltd10.33442","open","0","49","false","true"
"Global Institute for Japanese Studies - Japanese Studies Journal (ID 17829)","Global Institute for Japanese Studies - Japanese Studies Journal10.32624","open","50","51","true","true"
"Global Science Press (ID 2725)","Global Science Press10.4208","open","2691","1223","true","true"
"Goodfellow Publishers, Ltd. (ID 10001)","Goodfellow Publishers, Ltd.10.23912","open","117","150","true","true"
"Gramota Publishers (ID 12302)","Gramota Publishers10.30853","open","1","2704","false","true"
"GRAPHIMEDIC SA DE CV (ID 18774)","GRAPHIMEDIC SA DE CV10.35366","open","0","22","false","true"
"Grupo Comunicar (ID 2274)","Grupo Comunicar10.3916","open","1391","120","true","true"
"GSC Online Press (ID 12033)","GSC Online Press10.30574","open","0","301","false","true"
"GUDAPURIS LLC (ID 16936)","GUDAPURIS LLC10.31829","open","0","73","false","true"
"Guilford Publications (ID 377)","Guilford Publications10.1521","open","11412","1066","true","true"
"Guttmacher Institute (ID 259)","Guttmacher Institute10.1363","open","1094","153","true","true"
"Guvenlik Bilimleri Dergisi (ID 11500)","Guvenlik Bilimleri Dergisi10.28956","open","25","21","true","true"
"H. S. Skovoroda Kharkiv National Pedagogical University (ID 19234)","H. S. Skovoroda Kharkiv National Pedagogical University10.34142","open","0","102","false","true"
"Hacettepe Hukuk Fakultesi Dergisi (ID 18367)","Hacettepe Hukuk Fakultesi Dergisi10.32957","open","0","16","false","true"
"Hacettepe Universitesi Edebiyat Fakultesi Dergisi (ID 17795)","Hacettepe Universitesi Edebiyat Fakultesi Dergisi10.32600","open","2","39","false","true"
"Hacettepe Universitesi Hemsirelik Fakultesi Dergisi (ID 15987)","Hacettepe Universitesi Hemsirelik Fakultesi Dergisi10.31125","open","0","36","false","true"
"Hak Is Uluslararasi Emek ve Toplum Dergisi (ID 15938)","Hak Is Uluslararasi Emek ve Toplum Dergisi10.31199","open","0","35","false","true"
"Hamad bin Khalifa University Press (HBKU Press) (ID 3277)","Hamad bin Khalifa University Press (HBKU Press)10.5339","open","5334","549","true","true"
"Harran Universitesi Ilahiyat Fakultesi Dergisi (ID 12071)","Harran Universitesi Ilahiyat Fakultesi Dergisi10.30623","open","1","28","true","true"
"Harran Universitesi Tip Fakultesi Dergisi (ID 20965)","Harran Universitesi Tip Fakultesi Dergisi10.35440","open","0","45","false","true"
"Harran Universitesi Veteriner Fakultesi Dergisi (ID 16005)","Harran Universitesi Veteriner Fakultesi Dergisi10.31196","open","3","84","false","true"
"Health Affairs (Project Hope) (ID 102)","Project Hope10.1377","open","8932","993","true","true"
"Helsinki University Press (ID 18616)","Helsinki University Press10.33134","open","267","31","true","false"
"Hindawi Limited (ID 98)","Hindawi (Conference Papers in Science)10.7217","open","175763","51078","true","true"
"Hindawi Limited (ID 98)","Hindawi (Datasets International)10.7167","open","175763","51078","true","true"
"Hindawi Limited (ID 98)","Hindawi (International Scholarly Research Network)10.5402","open","175763","51078","true","true"
"Hindawi Limited (ID 98)","Hindawi (Scientifica)10.6064","open","175763","51078","true","true"
"Hindawi Limited (ID 98)","Hindawi (The Scientific World)10.1100","open","175763","51078","true","true"
"Hindawi Limited (ID 98)","Hindawi Limited10.1155","open","175763","51078","true","true"
"Hindawi Limited (ID 98)","Hindawi Publishing Corporation (Sage-Hindawi Access to Research)10.4061","open","175763","51078","true","true"
"Hindawi Limited (ID 98)","Hindawi Publishing Corporation (Syrexe)10.3814","open","175763","51078","true","true"
"Historical and Social Educational Ideas (ID 7150)","Historical and Social Educational Ideas10.17748","open","1453","555","true","true"
"Humanist Publishing House (ID 12179)","Humanist Publishing House10.30727","open","0","184","false","true"
"Hwarang Dae Research Institute (ID 15966)","Hwarang Dae Research Institute10.31066","open","199","65","true","true"
"IAIN Manado (ID 15995)","IAIN Manado10.30984","open","207","154","false","true"
"IBEPES (Instituto Brasileiro de Estudos e Pesquisas Sociais) (ID 8971)","IBEPES (Instituto Brasileiro de Estudos e Pesquisas Sociais)10.21529","open","692","90","true","true"
"Ictimaiyat (ID 19493)","Ictimaiyat10.33709","open","0","18","false","true"
"IDEALKENT (ID 16019)","IDEALKENT10.31198","open","0","56","false","true"
"IGG UB RAS (ID 10556)","IGG UB RAS10.24930","open","0","151","false","true"
"IGI Global (ID 2432)","IGI Global10.4018","open","55811","25244","true","true"
"IIUM Press (ID 16374)","IIUM Press10.31436","open","1021","406","true","true"
"IJS Press (ID 11886)","IJS Press10.29337","open","0","35","false","true"
"Ikatan Peneliti Lingkungan Binaan Indonesia (ID 17259)","Ikatan Peneliti Lingkungan Binaan Indonesia10.32315","open","0","339","false","true"
"Ille Mikhail Evgenievich (ID 19146)","Ille Mikhail Evgenievich10.33491","open","0","17","false","true"
"INAKOS International Association of Korean Literacy and Cultural Studies (ID 12211)","INAKOS International Association of Korean Literacy and Cultural Studies10.30760","open","155","27","true","true"
"Indian Dental Association (ID 18701)","Indian Dental Association10.33882","open","0","50","false","true"
"Indiana University Press (ID 1560)","Indiana University Press10.2979","open","17721","2877","true","false"
"Indystrial University of Tyumen (ID 16806)","Indystrial University of Tyumen10.31660","open","312","331","true","true"
"Informa Healthcare (ID 3197)","Informa UK (Ashley Publications)10.1517","open","30972","0","true","false"
"Informa Healthcare (ID 3197)","Informa UK (Librapharm)10.1185","limited","30972","0","true","false"
"Informa Healthcare (ID 3197)","Informa UK (PharmaProjects)10.3111","limited","30972","0","true","false"
"Informa UK Limited (ID 301)","CRC Press10.1201","open","4341969","855436","true","true"
"Informa UK Limited (ID 301)","Council on Social Work Education10.5175","limited","4341969","855436","true","true"
"Informa UK Limited (ID 301)","Dove Medical Press10.2147","limited","4341969","855436","true","true"
"Informa UK Limited (ID 301)","Earthscan10.3763","limited","4341969","855436","true","true"
"Informa UK Limited (ID 301)","Engineers Australia10.7158","limited","4341969","855436","true","true"
"Informa UK Limited (ID 301)","Fundacion Infancia y Aprendizaje10.1174","open","4341969","855436","true","true"
"Informa UK Limited (ID 301)","Illuminating Engineering Society of North America10.1582","limited","4341969","855436","true","true"
"Informa UK Limited (ID 301)","Informa Healthcare (Expert Reviews, LTD)10.1586","open","4341969","855436","true","true"
"Informa UK Limited (ID 301)","Informa UK (Air & Waste Management Association)10.3155","limited","4341969","855436","true","true"
"Informa UK Limited (ID 301)","Informa UK (American Statistical Association)10.1198","limited","4341969","855436","true","true"
"Informa UK Limited (ID 301)","Informa UK (Beech Tree Publishing)10.3152","limited","4341969","855436","true","true"
"Informa UK Limited (ID 301)","Informa UK (Canadian Meteorological and Oceanographic Society)10.3137","limited","4341969","855436","true","true"
"Informa UK Limited (ID 301)","Informa UK (Encyclopedia of Astronomy and Astrophysics)10.1888","open","4341969","855436","true","true"
"Informa UK Limited (ID 301)","Informa UK (Georg D. W. Callwey GambH and Co., KG)10.3939","limited","4341969","855436","true","true"
"Informa UK Limited (ID 301)","Informa UK (Heldref Publications)10.3200","limited","4341969","855436","true","true"
"Informa UK Limited (ID 301)","Informa UK (Human Frontier Science Program Publishing)10.2976","limited","4341969","855436","true","true"
"Informa UK Limited (ID 301)","Informa UK (IAHS Ltd.)10.1623","limited","4341969","855436","true","true"
"Informa UK Limited (ID 301)","Informa UK (Informa Healthcare)10.3109","open","4341969","855436","true","true"
"Informa UK Limited (ID 301)","Informa UK (International Association of Hydraulic Engineering and Research (IAHR))10.3826","limited","4341969","855436","true","true"
"Informa UK Limited (ID 301)","Informa UK (Journal of Maps)10.4113","limited","4341969","855436","true","true"
"Informa UK Limited (ID 301)","Informa UK (Lawrence Erlbaum Associates, Inc)10.2513","limited","4341969","855436","true","true"
"Informa UK Limited (ID 301)","Informa UK (Lawrence Erlbaum Associates, Inc.)10.1207","limited","4341969","855436","true","true"
"Informa UK Limited (ID 301)","Informa UK (Marcel Dekker)10.1081","open","4341969","855436","true","true"
"Informa UK Limited (ID 301)","Informa UK (Multilingual Matters)10.2167","limited","4341969","855436","true","true"
"Informa UK Limited (ID 301)","Informa UK (National Inquiry Services Center)10.2989","limited","4341969","855436","true","true"
"Informa UK Limited (ID 301)","Informa UK (National Inquiry Services Center/African Journals Online)10.3187","limited","4341969","855436","true","true"
"Informa UK Limited (ID 301)","Informa UK (Regulatory Affairs)10.3110","limited","4341969","855436","true","true"
"Informa UK Limited (ID 301)","Informa UK (Routledge)10.4324","open","4341969","855436","true","true"
"Informa UK Limited (ID 301)","Informa UK (Taylor & Francis Books)10.1531","open","4341969","855436","true","true"
